id	job_title	job_description	link	job_title_norm	location	job_date	date	rn
2283	System Engineer - HUMANCAPiTAL BV	7 hours ago — IT System Engineer / System Administrator. Milan (Italy). 3–5 years experience | Bachelor's or higher in IT/CS. Salary: €3,000 – €4,000 gross/month.	https://it.linkedin.com/jobs/view/system-engineer-at-humancapital-bv-4312580727	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	35
2284	IT Systems & Software Development Manager	11 hours ago — Collaborazione con team Cybersecurity e SOC esterno per compliance (DORA, GDPR, NIS2). Gestione Microsoft 365 (Exchange Online, Entra ID, SharePoint, Teams) ...	https://it.linkedin.com/jobs/view/it-systems-software-development-manager-at-randstad-digital-italia-4309948210	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	36
2285	consulenti informatici in ambito sistemistico - CTMLAB	7 hours ago — CTMLAB cresce e stiamo cercando nuovi talenti! Siamo partner di riferimento di BMC Software in Italia e leader nella consulenza su Control-M, la piattaforma ...	https://it.linkedin.com/jobs/view/consulenti-informatici-in-ambito-sistemistico-at-ctmlab-4309965760	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	37
2286	IT.COR Srl sta assumendo e-Trading Developer in Milano	5 hours ago — Conoscenza dei principi di Cyber Security (patching, vulnerability management, IAM, logging); Familiarità con i principali framework di sicurezza (ISO 27001 ...	https://it.linkedin.com/jobs/view/e-trading-developer-at-it-cor-srl-4309994236	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	38
2287	Product Specialist Senior - HELIUM TECHNOLOGY SRL	8 hours ago — Ricerchiamo una figura di Product Specialist da inserire nel team in essere. A diretto riporto del Direttore Commerciale e del back-office tecnico, ...	https://it.linkedin.com/jobs/view/product-specialist-senior-at-helium-technology-s-r-l-4309961627	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	39
2288	Marketing Manager - Forge Together	7 hours ago — At Forge Together, we help tech, SaaS and startup companies grow faster, from early-stage startups to scaling market leaders. We're just over a year old and ...	https://uk.linkedin.com/jobs/view/marketing-manager-at-forge-together-4312593015	Cybersecurity	Milan	20251009	2025-10-09 20:43:17.236+02	40
3013	Blazar Group sta assumendo .Net Developer in Milano	9 hours ago — CHI SIAMO. Blazar è nata nel 2012 dalla passione per l'informatica e dalla volontà di creare un ecosistema lavorativo in cui “vivere meglio”.	https://it.linkedin.com/jobs/view/net-developer-at-blazar-group-4309961296	Data	Milan	20251009	2025-10-09 20:43:02.658+02	41
3012	Client Advisor - Fixed Term Contract in Milano	8 hours ago — You will join us in our Milan Rinascente store as a Full-Time Client Advisor for a fixed term contract until 31.12.2025, reporting directly to the Store ...	https://it.linkedin.com/jobs/view/client-advisor-fixed-term-contract-at-ferragamo-4309984278	Data	Milan	20251009	2025-10-09 20:43:02.658+02	42
3011	Performance Marketing Manager - Beams	5 hours ago — Your expertise in data-driven marketing and campaign optimization will directly impact the success of our mission. This role will sit in our 4-person marketing ...	https://uk.linkedin.com/jobs/view/performance-marketing-manager-at-beams-4312707070	Data	Milan	20251009	2025-10-09 20:43:02.657+02	43
3004	Senior BI Analyst (Product) - pawaTech	11 hours ago — Leading analytics initiatives for the Product areas across Sports, Casino, Lottery, etc.; · At least 5 years of experience working in data analytics, business ...	https://www.linkedin.com/jobs/view/senior-bi-analyst-product-at-pawatech-4312093697	Data	Milan	20251009	2025-10-09 20:43:02.657+02	44
3005	Estágio Profissional -Marketing: Comunicação (M/F)	6 hours ago — SOBRE A STELLANTIS: Stellantis N.V. (NYSE: STLA/ Euronext Milan: STLAM/ Euronext Paris: STLAP) é um dos principais fabricantes mundiais de automóveis com o ...	https://www.linkedin.com/jobs/view/4309969764	Data	Milan	20251009	2025-10-09 20:43:02.657+02	45
3006	CRM Manager (6 Month FTC) - Curve	3 hours ago — This role will support key growth initiatives, helping Curve scale its CRM operations during a period of expansion. You will leverage data, insights, and ...	https://uk.linkedin.com/jobs/view/crm-manager-6-month-ftc-at-curve-4309991842	Data	Milan	20251009	2025-10-09 20:43:02.657+02	46
3007	One Pre-doctoral fellowship, Mario Negri Institute, Milan, Italy	5 hours ago — Experience in statistical data analysis. Good proficiency in English. Strong teamwork and interpersonal skills; Previous experience with HPLC-MS/MS is a plus ...	https://it.linkedin.com/jobs/view/one-pre-doctoral-fellowship-mario-negri-institute-milan-italy-at-istituto-mario-negri-4309980984	Data	Milan	20251009	2025-10-09 20:43:02.657+02	47
3008	Global Marketing Manager - Templeton &…	3 hours ago — Global Marketing Manager – Leading Entertainment & Streaming Industry. Location: London, hybrid weekly 2 or 3 days. Start immediately, initially mid June ...	https://uk.linkedin.com/jobs/view/global-marketing-manager-at-templeton-partners-innovative-inclusive-hiring-solutions-4312728517	Data	Milan	20251009	2025-10-09 20:43:02.657+02	48
3009	3Search hiring Paid Social Manager in London Area ...	3 hours ago — This is an exciting opportunity to shape and scale the paid social strategy for a rapidly growing wellness brand making waves in the longevity space. Backed by ...	https://uk.linkedin.com/jobs/view/paid-social-manager-at-3search-4309999575	Data	Milan	20251009	2025-10-09 20:43:02.657+02	49
3010	Fundamentals S.A. recrute pour des postes de RC Officer ( ...	7 hours ago — Overview; Our History; Our Purpose & Values; Our People; Our Locations. Funds; Corporate; Capital Market; Regulatory & Compliance.	https://lu.linkedin.com/jobs/view/rc-officer-at-fundamentals-s-a-4292892184?refId=TxPusZjFVIwzfw72eV61zA%3D%3D&trackingId=a%2FNhAwPeGOClmX85xbwW2g%3D%3D&position=19&pageNum=0	Data	Milan	20251009	2025-10-09 20:43:02.657+02	50
4663	Elliott Aviation hiring Software Engineer in Milan, IL	4 days ago — Base pay range · Design, implement, and test embedded and application-level software for aircraft lighting control systems. · Ability to read, analyze, and ...	https://www.linkedin.com/jobs/view/software-engineer-at-elliott-aviation-4310577272	Software	Milan	20251008	2025-10-08 23:03:48.885+02	51
4670	Bending Spoons sta assumendo Junior Software Engineer ...	7 days ago — You'll have the unique opportunity to build software from the ground up and witness firsthand how your code evolves into a product used at scale. Simplify ...	https://it.linkedin.com/jobs/view/junior-software-engineer-at-bending-spoons-4307937024	Software	Milan	20251008	2025-10-08 23:03:48.885+02	52
4669	Software Engineer, AI Gateway - Milan	6 days ago — Software Engineer, AI Gateway - Milan ; Livello di anzianità. Livello medio-alto ; Tipo di impiego. A tempo pieno ; Funzione lavorativa. Ingegneria e Informatica ...	https://it.linkedin.com/jobs/view/software-engineer-ai-gateway-milan-at-kong-inc-4309624801	Software	Milan	20251008	2025-10-08 23:03:48.885+02	53
4661	193 Senior Software Engineer jobs in Milan	15 Sept 2025 — Today's top 193 Senior Software Engineer jobs in Milan. Leverage your professional network, and get hired. New Senior Software Engineer jobs added daily.	https://www.linkedin.com/jobs/senior-software-engineer-jobs-milan?trk=jobs_jserp_crossLink_click	Software	Milan	20251008	2025-10-08 23:03:48.885+02	54
4664	Halr hiring Junior Front-End Software Engineer in EMEA	4 Aug 2025 — Our firm is seeking a Junior Front-End Software Engineer to support the build and launch of our client-facing platform. ... Milan, Lombardy, Italy 2 days ago.	https://www.linkedin.com/jobs/view/junior-front-end-software-engineer-at-halr-4274240726	Software	Milan	20251008	2025-10-08 23:03:48.885+02	55
4665	Hirely Fast sta assumendo Software Engineer in Milano	30 Sept 2025 — Role Description. This is a full-time hybrid role for a Software Engineer. The role is located in Milan, with some work-from-home flexibility.	https://it.linkedin.com/jobs/view/software-engineer-at-hirely-fast-4308198562	Software	Milan	20251008	2025-10-08 23:03:48.885+02	56
4666	46 Neverhack Italy jobs	4 days ago — Direttore Area Automazione Industriale (OT) · Project Manager - Trasporti e Logistica · Project Manager - Trasporti e Logistica · Project Manager / Controller.	https://www.linkedin.com/jobs/neverhack-italy-jobs-worldwide?f_C=217316	Software	Milan	20251008	2025-10-08 23:03:48.885+02	57
4667	Ubique Systems hiring F# Enterprise Software Developer ...	30 Sept 2025 — You bring in minimum 10+ years of hands-on enterprise software development experience in building cloud agnostic, highly scalable, high performant, ...	https://www.linkedin.com/jobs/view/f%23-enterprise-software-developer-at-ubique-systems-4306123867	Software	Milan	20251008	2025-10-08 23:03:48.885+02	58
4668	Quotabus sta assumendo Software Developer in Milano	2 days ago — We're hiring: Software Developer (m/f/d). Location: Remote (Europe) or in person in Milan. Type: Full-time. Start Date: As soon as possible.	https://it.linkedin.com/jobs/view/software-developer-at-quotabus-4308782955	Software	Milan	20251008	2025-10-08 23:03:48.885+02	59
4662	Microsoft Specialist - Milan, Lombardy, Italy	15 Sept 2025 — Today's top 1000+ Microsoft Specialist jobs in Milan, Lombardy, Italy ... Software Tester jobs · Salesforce jobs · Business Intelligence Specialist jobs ...	https://www.linkedin.com/jobs/microsoft-specialist-jobs-milan?trk=guest_job_search_related_jserp_link	Software	Milan	20251008	2025-10-08 23:03:48.885+02	60
5396	Application Support Engineer	6 days ago — Education and Certification Required: • University degree in information technology, business administration, management or related field. • AWS certified cloud ...	https://www.linkedin.com/jobs/view/application-support-engineer-at-infoplus-technologies-uk-limited-4309612351	Support	Milan	20251008	2025-10-08 23:03:34.275+02	61
5395	BDO Italia hiring Support Servizi Generali in Milan ...	23 Sept 2025 — BDO è una società di consulenza e servizi professionali che da oltre 50 anni affianca imprese di ogni dimensione, dalle piccole e medie aziende ai grandi gruppi ...	https://www.linkedin.com/jobs/view/support-servizi-generali-at-bdo-italia-4304908189	Support	Milan	20251008	2025-10-08 23:03:34.275+02	62
5394	5CA hiring Italian / English Gaming Support Agent in EMEA	2 days ago — As a Gaming Support Agent at 5CA, you'll handle customer support issues for an assigned game studio. You'll help players with account and technical issues ...	https://www.linkedin.com/jobs/view/italian-english-gaming-support-agent-at-5ca-4310886248	Support	Milan	20251008	2025-10-08 23:03:34.275+02	63
5393	11 Samsung Italia jobs in Worldwide	12 Aug 2025 — MX B2B Pre-Sales Support (Internship). Samsung Italia. Milan, Lombardy, Italy 1 week ago. Service Admin Support (INTERNSHIP). Service Admin Support (INTERNSHIP).	https://www.linkedin.com/jobs/samsung-italia-jobs-worldwide?f_C=3270132	Support	Milan	20251008	2025-10-08 23:03:34.275+02	64
5392	Confidential hiring Technical Support Specialist in EMEA	4 days ago — Technical Support Specialist | Full-Time | Remote (EMEA Region). We are a trusted recruitment partner, committed to connecting skilled professionals with ...	https://www.linkedin.com/jobs/view/technical-support-specialist-at-confidential-4310644736	Support	Milan	20251008	2025-10-08 23:03:34.275+02	65
5391	Network Technical Support Specialist	7 days ago — This is a full-time, on-site role located in Italy for a Network Technical Support Specialist. The Network Technical Support Specialist will be responsible for ...	https://uk.linkedin.com/jobs/view/network-technical-support-specialist-at-tangent-international-4308974539	Support	Milan	20251008	2025-10-08 23:03:34.275+02	66
5400	Senior Staff Sales Engineer - Milan, Italy	29 Sept 2025 — As a Sales Engineer, you will help qualify and close opportunities with customers and partners and provide technical expertise through sales presentations, ...	https://www.linkedin.com/jobs/view/senior-staff-sales-engineer-milan-italy-at-cockroach-labs-4306664541	Support	Milan	20251008	2025-10-08 23:03:34.275+02	67
5399	Technical Support Specialist with German - European Union	2 days ago — Proven experience as a Technical Support Specialist or in a similar role within a B2B environment; experience in SMS or telecommunications is an advantage.	https://www.linkedin.com/jobs/view/technical-support-specialist-with-german-at-gms-4310884606	Support	Milan	20251008	2025-10-08 23:03:34.275+02	68
5398	airSlate hiring Customer Support Engineer in EMEA	7 Aug 2025 — 1+ years of experience in a Support Specialist/Support Engineer/Solution Engineer position in an IT company; ... Milan, Lombardy, Italy 1 month ago. Explore ...	https://www.linkedin.com/jobs/view/customer-support-engineer-at-airslate-4281309076	Support	Milan	20251008	2025-10-08 23:03:34.275+02	69
5397	Milan Institute hiring Customer Service Specialist in Reno ...	6 days ago — We are currently seeking a skilled and enthusiastic Customer Service Specialist to join our team and contribute to the success of our student salon floor.	https://www.linkedin.com/jobs/view/customer-service-specialist-at-milan-institute-4310110844	Support	Milan	20251008	2025-10-08 23:03:34.275+02	70
4030	Part-Time Sales Receptionist - Milan Laser Hair Removal	6 days ago — As the Sales Receptionist, you will engage with clients to enhance their satisfaction and build lasting relationships throughout their experience with Milan.	https://www.linkedin.com/jobs/view/part-time-sales-receptionist-at-milan-laser-hair-removal-4310946424	Sales	Milan	20251008	2025-10-08 23:03:19.649+02	71
4022	335 offerte di lavoro per “Sales Trading” - Italia (nuove: 14)	19 Sept 2025 — 335 offerte di lavoro per “Sales Trading” qui: Italia (Nuove: 14). Equity Derivatives Trader. Equity Derivatives Trader. ACL Partners. Milano 6 giorni fa.	https://it.linkedin.com/jobs/sales-trading-offerte-di-lavoro	Sales	Milan	20251008	2025-10-08 23:03:19.649+02	72
4021	298 Seasonal jobs in Italy	5 hours ago — Today's top 298 Seasonal jobs in Italy. Leverage your professional network, and get hired. New Seasonal jobs added daily.	https://www.linkedin.com/jobs/search/?currentJobId=3746486520&geoId=103350119&keywords=seasonal&location=Italy&origin=JOB_SEARCH_PAGE_SEARCH_BUTTON&refresh=true	Sales	Milan	20251008	2025-10-08 23:03:19.649+02	73
4029	Sales Receptionist - Milan Laser Hair Removal	7 days ago — As the Sales Receptionist, you will engage with clients to enhance their satisfaction and build lasting relationships throughout their experience with Milan.	https://www.linkedin.com/jobs/view/sales-receptionist-at-milan-laser-hair-removal-4307697879	Sales	Milan	20251008	2025-10-08 23:03:19.649+02	74
